student_id,gender,grade_level,attendance_pct,study_hours_per_day,math_score,science_score,english_score,history_score,overall_score,performance_tier
STU05945,Male,11,56.9,2.5,74.1,70.9,62.8,58.6,67.8,Low
STU05946,Female,11,75.2,1.8,52.5,77.1,51.1,68.0,62.7,Medium
STU05947,Female,10,68.0,3.7,78.1,61.3,54.9,65.2,65.8,Medium
STU05948,Female,12,97.3,7.8,67.0,67.2,72.0,75.4,69.7,High
STU05949,Male,10,78.8,3.0,65.3,68.9,57.2,52.6,62.2,Medium
STU05950,Male,12,62.7,0.9,82.5,81.0,59.5,84.4,77.8,Low
STU05951,Male,10,85.4,6.8,64.4,69.5,62.7,69.1,66.5,High
STU05952,Male,9,89.0,5.3,61.2,65.8,70.2,60.2,64.2,High
STU05953,Male,10,63.0,3.0,62.9,72.9,64.4,70.8,67.8,Low
STU05954,Female,11,81.2,5.3,45.7,75.7,55.6,70.1,61.6,Medium
STU05955,Male,9,89.2,6.9,60.8,72.6,56.0,59.4,63.1,High
STU05956,Female,10,89.1,3.1,70.2,62.6,56.1,68.2,64.7,Medium
STU05957,Male,9,75.2,4.6,74.3,72.9,57.9,55.8,66.9,Medium
STU05958,Female,12,85.5,3.8,52.1,61.3,53.7,91.0,63.0,Medium
STU05959,Male,10,38.3,2.0,72.1,81.9,66.0,77.7,74.9,Low
STU05960,Male,11,63.3,0.6,70.8,55.6,64.2,58.8,62.5,Low
STU05961,Female,9,65.3,4.1,67.2,58.6,77.1,62.7,65.7,Medium
STU05962,Female,9,68.1,1.5,66.6,70.5,60.2,67.7,66.7,Low
STU05963,Male,11,74.0,1.7,60.4,75.2,71.0,74.6,69.8,Medium
STU05964,Female,12,42.0,1.8,70.0,66.2,60.9,75.6,68.2,Low
STU05965,Female,9,72.5,4.2,75.2,65.4,54.4,77.0,68.5,Medium
STU05966,Male,10,66.9,2.7,72.1,57.5,45.9,64.1,60.9,Low
STU05967,Male,12,62.8,0.7,64.3,63.6,67.4,70.1,65.9,Low
STU05968,Female,9,91.5,4.3,51.9,76.4,64.0,74.7,66.2,High
STU05969,Male,9,41.4,1.4,70.5,63.0,55.3,66.1,64.3,Low
STU05970,Male,9,47.7,3.2,60.2,80.5,77.5,63.7,70.4,Low
STU05971,Female,10,62.8,3.7,65.2,71.3,64.4,74.3,68.7,Low
STU05972,Female,11,91.0,7.8,62.0,61.8,75.7,67.8,65.8,High
STU05973,Male,11,54.8,2.4,58.6,71.4,55.5,60.2,62.1,Low
STU05974,Male,12,58.4,0.5,65.8,64.6,69.3,63.3,65.6,Low
STU05975,Female,9,62.1,5.0,72.8,56.7,53.4,68.6,63.2,Medium
STU05976,Female,12,64.1,1.7,62.4,76.9,60.1,75.1,68.8,Low
STU05977,Female,9,78.4,6.1,68.7,66.9,50.8,71.6,65.2,High
STU05978,Male,12,90.1,5.2,63.0,66.2,53.1,69.5,63.3,High
STU05979,Male,12,73.7,5.7,65.1,71.4,66.9,63.3,67.0,Medium
STU05980,Female,12,66.1,2.7,77.1,60.5,68.7,53.6,65.7,Medium
STU05981,Male,10,68.4,4.6,72.7,74.7,77.0,64.2,72.5,Medium
STU05982,Female,11,85.6,6.0,70.4,64.6,76.6,63.8,68.6,High
STU05983,Male,11,51.1,3.2,52.5,67.2,55.0,72.1,61.3,Low
STU05984,Male,10,99.9,7.6,69.8,74.2,63.1,85.7,73.0,High
STU05985,Male,9,96.9,6.8,66.3,58.9,55.6,69.6,62.6,High
STU05986,Male,9,83.3,7.6,61.7,60.0,63.4,55.9,60.4,High
STU05987,Female,10,75.1,4.4,52.4,81.5,71.6,76.3,69.8,Medium
STU05988,Male,12,50.3,0.8,63.9,64.0,56.3,65.5,62.7,Low
STU05989,Female,9,70.1,4.0,78.2,73.6,81.5,78.1,77.5,Medium
STU05990,Female,9,74.5,3.9,54.3,74.3,69.3,66.9,65.8,Low
STU05991,Female,9,93.5,6.6,72.2,64.3,56.7,69.9,66.3,High
STU05992,Male,10,74.6,3.8,73.7,64.5,56.6,57.2,64.2,Medium
STU05993,Female,10,83.0,6.7,62.9,73.1,67.5,61.1,66.5,Medium
STU05994,Male,11,71.4,2.9,77.4,52.6,57.0,71.3,64.7,Medium
STU05995,Female,9,92.3,7.6,58.5,76.7,62.9,67.6,66.7,High
STU05996,Female,12,73.8,1.9,36.7,73.0,63.7,66.0,58.8,Medium
STU05997,Male,12,75.7,4.0,79.5,69.6,56.8,68.4,69.8,Medium
STU05998,Male,12,51.5,1.6,70.8,71.3,75.0,54.1,68.4,Low
STU05999,Male,11,70.6,4.2,62.6,75.2,60.8,61.0,65.7,Medium
STU06000,Female,11,84.7,6.7,60.6,76.7,51.5,78.0,67.1,High
STU06001,Female,12,70.5,7.3,43.8,56.3,45.4,52.1,49.5,Medium
STU06002,Male,10,88.9,5.5,63.6,73.2,70.0,62.4,67.5,High
STU06003,Male,12,43.5,2.0,64.1,76.6,65.8,70.2,69.4,Low
STU06004,Male,10,71.2,3.8,73.3,61.5,56.3,65.2,64.7,Medium
STU06005,Male,9,82.6,4.1,69.4,55.9,71.1,62.3,64.3,High
STU06006,Male,10,40.3,1.4,70.9,76.1,76.1,71.4,73.6,Low
STU06007,Male,12,64.3,1.7,59.2,72.2,54.5,67.6,63.8,Medium
STU06008,Male,10,87.8,6.4,64.0,63.8,51.9,56.5,60.0,High
STU06009,Male,10,84.7,2.2,48.3,65.0,68.5,63.4,60.4,Medium
STU06010,Female,11,72.0,6.3,59.1,70.9,63.5,81.9,68.1,Medium
STU06011,Female,11,64.8,1.8,66.4,70.6,81.5,77.7,72.9,Low
STU06012,Female,10,55.8,2.5,72.5,63.6,62.8,65.2,66.4,Low
STU06013,Female,10,75.8,2.3,71.9,63.4,64.4,71.6,67.8,Low
STU06014,Female,9,78.2,3.7,54.1,84.0,73.9,69.4,70.1,Medium
STU06015,Female,12,69.4,5.2,47.4,75.1,65.4,51.4,60.1,Medium
STU06016,Female,11,60.8,2.6,53.8,52.0,59.8,67.5,57.2,Low
STU06017,Male,11,75.4,7.2,71.1,57.7,58.6,78.5,66.1,High
STU06018,Female,11,84.9,1.0,66.5,56.1,67.0,81.8,66.5,Medium
STU06019,Female,12,63.9,4.1,71.8,66.1,75.4,72.7,71.0,Medium
STU06020,Male,9,100.0,5.7,67.5,67.6,73.0,74.6,70.0,High
STU06021,Female,11,84.7,7.3,65.5,54.7,66.0,55.0,60.3,Medium
STU06022,Male,11,55.3,0.5,69.3,70.9,47.5,63.9,64.3,Low
STU06023,Female,9,45.0,1.1,64.4,65.4,58.9,61.8,63.1,Low
STU06024,Male,12,98.4,7.7,57.9,54.8,69.4,56.3,59.0,High
STU06025,Female,9,100.0,7.3,66.1,70.2,63.7,66.6,67.0,High
STU06026,Female,9,70.7,5.5,72.0,71.1,63.7,59.6,67.6,Medium
STU06027,Female,12,51.4,0.9,63.5,68.6,67.0,56.1,64.2,Low
STU06028,Female,11,79.5,5.0,72.5,53.8,67.0,55.0,62.3,High
STU06029,Male,9,81.3,7.5,58.7,57.0,56.5,71.3,60.3,Medium
STU06030,Female,9,89.8,5.4,64.8,78.1,66.1,60.6,68.2,High
STU06031,Female,9,77.5,3.2,77.7,66.3,72.3,67.6,71.2,Medium
STU06032,Female,9,76.2,2.9,67.7,73.2,77.8,72.3,72.3,Medium
STU06033,Male,12,69.4,3.5,72.3,62.1,70.1,72.2,68.8,Low
STU06034,Male,12,88.5,6.8,67.6,51.9,69.6,59.1,61.6,High
STU06035,Female,10,71.1,4.1,54.1,67.5,68.6,60.1,62.2,Medium
STU06036,Female,9,88.0,6.0,61.6,69.4,59.7,66.1,64.5,High
STU06037,Female,10,63.7,1.0,45.8,60.7,61.7,72.0,58.7,Medium
STU06038,Female,12,50.8,0.5,71.1,56.5,55.0,58.1,60.9,Low
STU06039,Female,9,96.0,7.0,65.0,55.5,66.2,64.9,62.4,High
STU06040,Male,12,57.5,3.0,52.9,58.1,57.5,63.8,57.6,Low
STU06041,Male,9,63.9,4.7,68.3,60.8,57.2,77.5,65.7,Medium
STU06042,Female,12,85.5,7.1,67.0,84.1,64.7,69.6,72.2,High
STU06043,Female,9,76.8,3.3,56.3,61.5,74.4,62.3,62.7,Medium
STU06044,Male,11,87.4,8.3,60.9,72.2,60.8,66.5,65.4,High
STU06045,Female,9,93.2,4.8,49.1,72.7,69.8,66.1,63.7,Medium
STU06046,Female,12,52.4,1.8,60.5,57.4,74.4,76.1,65.5,Low
STU06047,Female,12,100.0,6.3,66.0,66.6,48.6,65.0,62.5,High
STU06048,Female,10,74.1,4.9,66.1,65.7,63.4,62.9,64.8,Medium
STU06049,Female,12,46.1,2.1,75.1,54.6,60.7,60.3,63.1,Low
STU06050,Male,12,69.8,2.1,83.7,71.1,58.8,78.1,73.8,Low
STU06051,Female,10,60.0,5.4,77.6,76.8,68.9,69.9,74.1,Medium
STU06052,Female,9,76.9,1.1,77.6,57.6,58.5,68.5,66.0,Low
STU06053,Female,10,77.7,5.3,66.9,70.9,69.9,80.1,71.3,Medium
STU06054,Female,12,57.5,3.8,70.5,61.8,67.1,58.6,64.8,Medium
STU06055,Female,12,68.0,1.3,69.8,72.1,71.1,70.1,70.8,Low
STU06056,Male,9,77.5,5.3,62.5,54.2,55.2,62.5,58.6,Medium
STU06057,Male,10,80.4,4.6,89.2,66.0,57.5,70.1,72.1,Medium
STU06058,Female,11,65.7,6.6,60.8,60.9,65.5,54.2,60.4,Medium
STU06059,Male,9,55.2,3.8,60.1,61.1,59.6,71.9,62.7,Low
STU06060,Female,12,45.3,1.8,62.6,62.5,69.0,54.1,62.2,Low
STU06061,Female,10,77.0,7.4,69.0,73.7,65.0,66.4,69.1,Medium
STU06062,Male,9,74.9,5.2,63.9,54.0,76.8,72.3,65.2,Medium
STU06063,Male,9,67.9,4.2,53.1,57.8,75.1,63.7,61.0,Medium
STU06064,Female,10,73.3,3.6,69.8,60.0,60.5,78.1,66.7,Medium
STU06065,Male,9,90.9,4.3,60.0,56.1,49.0,71.2,58.9,High
STU06066,Male,9,62.3,2.6,72.1,69.8,72.0,61.3,69.2,Low
STU06067,Female,12,68.2,2.8,60.7,66.4,76.5,85.3,70.5,Medium
STU06068,Male,11,79.5,3.7,67.7,77.4,81.4,63.5,72.5,Medium
STU06069,Female,12,85.1,6.2,60.6,54.7,59.7,73.0,61.1,High
STU06070,Male,12,84.9,7.1,72.3,60.7,62.3,75.0,67.4,High
STU06071,Female,11,52.3,0.9,53.9,61.6,65.3,70.4,61.8,Low
STU06072,Male,10,69.4,3.1,64.8,63.6,57.2,63.5,62.7,Medium
STU06073,Male,9,90.7,5.7,72.5,75.8,57.3,50.6,66.1,High
STU06074,Male,12,79.4,5.0,54.9,71.4,57.5,64.9,62.4,Medium
STU06075,Female,9,72.8,3.6,63.1,75.9,42.7,61.1,62.5,Medium
STU06076,Female,10,88.3,6.2,71.0,72.9,70.6,51.3,67.6,High
STU06077,Female,10,75.6,3.6,42.9,71.2,73.6,68.9,62.7,Medium
STU06078,Female,12,83.8,3.7,69.6,58.4,68.8,62.1,64.6,Medium
STU06079,Female,9,89.3,6.3,73.2,73.1,77.8,63.9,72.2,Medium
STU06080,Female,9,73.1,3.8,84.8,73.2,72.8,68.3,75.6,Medium
STU06081,Female,12,80.2,3.4,56.6,59.6,49.2,70.6,58.8,Medium
STU06082,Male,9,40.7,2.4,62.0,67.7,64.0,65.8,64.9,Low
STU06083,Male,9,66.7,1.1,69.1,62.2,63.2,78.2,67.7,Medium
STU06084,Female,10,73.4,3.7,64.5,59.2,72.7,77.4,67.1,Medium
STU06085,Male,10,92.1,6.3,60.0,67.8,64.6,68.5,65.0,High
STU06086,Male,9,67.5,7.0,51.8,68.1,64.0,57.6,60.3,Medium
STU06087,Female,10,60.1,2.7,72.2,67.2,74.9,69.4,70.7,Low
STU06088,Male,9,95.5,7.8,64.8,68.9,68.0,64.0,66.5,High
STU06089,Female,11,80.7,4.5,65.0,61.5,61.8,71.6,64.6,Medium
STU06090,Male,12,83.4,5.1,69.9,70.8,60.1,58.2,65.9,High
STU06091,Male,12,89.8,5.5,68.5,82.4,71.8,77.5,75.1,Medium
STU06092,Male,10,55.7,3.9,73.0,69.4,67.6,49.2,66.1,Low
STU06093,Female,9,83.9,5.8,68.0,59.4,73.8,60.8,65.1,Medium
STU06094,Female,9,78.2,2.6,53.9,46.5,64.4,59.8,55.0,Medium
STU06095,Female,12,88.5,8.4,72.8,74.5,77.7,68.4,73.4,High
STU06096,Male,10,84.3,2.1,59.4,70.0,50.9,72.2,63.4,Medium
STU06097,Female,9,92.1,5.8,79.4,59.3,64.0,61.9,66.8,High
STU06098,Female,11,51.3,1.4,56.6,54.7,59.5,69.6,59.2,Low
STU06099,Male,9,91.0,8.1,59.4,70.9,67.9,58.6,64.4,High
STU06100,Female,9,64.8,3.3,63.6,70.2,64.8,68.4,66.8,Low
STU06101,Male,10,69.6,5.0,62.4,61.0,46.9,66.8,59.8,Medium
STU06102,Female,9,69.3,3.5,56.0,62.5,73.6,73.2,64.9,Medium
STU06103,Female,12,86.4,4.3,73.1,49.0,76.2,73.3,66.5,Medium
STU06104,Female,11,53.0,2.8,52.1,81.4,64.5,70.9,67.1,Low
STU06105,Female,9,100.0,7.4,58.5,54.0,61.3,66.6,59.3,High
STU06106,Male,9,87.5,7.1,72.5,66.0,70.3,52.9,66.2,High
STU06107,Female,10,84.1,7.5,80.1,70.6,68.5,88.8,76.7,Medium
STU06108,Female,11,83.3,6.3,65.8,68.8,59.8,69.7,66.3,High
STU06109,Female,9,86.0,7.6,61.1,71.2,56.7,51.0,61.2,High
STU06110,Female,10,47.2,3.4,71.9,73.0,64.6,70.7,70.5,Low
STU06111,Male,10,60.2,2.7,67.9,77.5,74.6,66.8,71.9,Low
STU06112,Female,9,77.6,2.8,68.8,70.2,54.9,56.1,63.9,Medium
STU06113,Female,11,65.9,1.7,61.1,54.1,58.4,73.4,60.9,Low
STU06114,Female,12,68.1,4.2,72.6,67.2,82.0,76.7,73.7,Medium
STU06115,Female,11,77.5,7.4,70.4,59.2,79.5,61.3,67.0,Medium
STU06116,Female,10,84.9,6.1,62.2,73.9,80.5,60.1,69.0,Medium
STU06117,Male,11,72.3,4.8,61.4,60.1,86.5,65.9,66.9,Medium
STU06118,Male,12,52.6,3.1,60.3,78.4,57.2,77.0,68.4,Low
STU06119,Male,10,76.7,4.6,74.8,68.9,76.3,72.0,72.8,Medium
STU06120,Male,10,72.7,4.3,58.7,59.7,61.1,73.6,62.5,Medium
STU06121,Male,9,88.4,8.7,66.8,74.9,63.8,63.9,68.1,High
STU06122,Female,11,85.4,6.3,69.8,74.1,66.1,63.8,69.1,High
STU06123,Male,12,85.6,8.1,75.5,63.7,62.0,61.9,66.5,High
STU06124,Female,11,33.5,2.3,55.9,73.5,62.4,77.0,66.7,Low
STU06125,Female,10,72.3,3.0,73.2,69.7,87.1,73.2,74.9,Low
STU06126,Male,12,71.4,2.6,74.7,71.5,71.3,55.3,69.2,Low
STU06127,Male,10,76.3,4.0,72.4,62.7,65.4,60.4,65.7,Medium
STU06128,Female,9,69.2,4.5,56.5,63.5,70.3,62.0,62.5,Medium
STU06129,Female,9,93.7,6.3,71.3,55.2,56.8,70.1,63.3,High
STU06130,Female,12,79.0,2.1,78.2,72.9,75.0,59.0,72.1,Medium
STU06131,Female,11,60.8,2.1,64.7,72.0,82.1,85.6,74.6,Medium
STU06132,Male,11,56.4,0.5,77.5,75.4,64.8,63.4,71.5,Low
STU06133,Female,9,77.2,6.5,66.6,86.2,47.5,65.3,68.4,Medium
STU06134,Female,11,81.4,6.3,78.2,57.1,65.9,68.0,67.4,High
STU06135,Female,11,87.4,8.5,59.4,62.0,65.6,70.1,63.6,High
STU06136,Male,9,85.4,7.9,66.8,65.7,58.9,72.7,66.1,High
STU06137,Female,11,65.5,4.1,66.8,80.7,49.2,59.1,65.9,Medium
STU06138,Female,9,76.5,3.3,70.5,79.6,53.2,73.3,70.3,Low
STU06139,Female,12,75.1,2.8,76.5,64.1,55.0,72.7,67.7,Medium
STU06140,Male,12,63.1,2.1,61.8,74.0,60.8,75.3,68.0,Low
STU06141,Male,12,82.4,3.6,57.4,62.6,59.8,73.3,62.6,Medium
STU06142,Male,11,81.7,3.6,81.1,59.7,67.2,83.2,72.3,Medium
STU06143,Male,12,96.5,8.2,61.8,79.5,53.9,56.5,64.5,High
STU06144,Female,12,72.3,0.5,65.6,57.0,69.0,79.5,66.5,Low
STU06145,Male,9,53.5,2.1,73.7,68.4,68.3,68.8,70.0,Low
STU06146,Male,9,86.1,5.2,74.9,61.4,70.6,54.3,65.9,High
STU06147,Female,12,59.6,5.8,55.3,75.2,51.8,69.2,63.4,Medium
STU06148,Male,11,78.9,2.4,76.4,74.4,67.7,74.4,73.7,Medium
STU06149,Female,11,68.5,3.9,65.8,74.8,60.4,66.5,67.6,Medium
STU06150,Male,9,65.2,0.5,71.5,68.2,73.0,69.0,70.3,Low
STU06151,Male,12,86.7,3.2,71.8,71.1,52.5,65.4,66.4,Medium
STU06152,Female,10,73.9,5.9,72.6,64.8,59.6,67.6,66.7,Medium
STU06153,Female,11,85.9,7.0,70.1,65.4,70.2,66.1,67.9,High
STU06154,Female,11,85.3,6.5,61.0,62.3,52.2,78.5,63.1,High
STU06155,Male,11,89.6,8.0,69.2,69.0,72.3,64.1,68.7,High
STU06156,Male,9,94.7,6.6,66.9,53.8,63.4,65.8,62.0,High
STU06157,Female,12,74.5,3.1,65.9,60.1,66.6,61.3,63.4,Medium
STU06158,Female,10,75.3,2.3,64.7,61.6,59.3,78.8,65.5,Medium
STU06159,Female,10,100.0,7.7,73.6,60.9,78.4,70.2,70.1,High
STU06160,Female,11,71.1,4.0,60.5,73.5,70.5,64.3,67.2,Low
STU06161,Female,11,95.4,6.4,69.1,63.9,70.7,70.2,68.1,High
STU06162,Male,12,65.6,1.3,71.5,74.3,62.5,64.5,69.1,Medium
STU06163,Male,10,85.6,7.4,74.7,68.2,66.7,52.2,66.6,High
STU06164,Female,10,84.5,2.4,61.7,66.7,52.4,68.7,62.7,Medium
STU06165,Female,10,78.9,3.3,60.5,71.5,71.9,48.0,63.6,Medium
STU06166,Male,9,69.8,7.6,59.5,67.8,57.4,65.0,62.7,Medium
STU06167,Female,10,88.3,5.4,62.9,63.6,73.3,57.6,64.1,Medium
STU06168,Male,11,63.2,1.0,64.1,64.2,89.2,67.1,69.8,Low
STU06169,Male,11,85.1,6.7,62.9,66.7,70.4,71.5,67.3,High
STU06170,Male,10,85.4,8.8,56.5,59.6,67.8,76.7,63.7,High
STU06171,Female,11,89.4,5.9,60.1,54.9,66.6,61.8,60.2,High
STU06172,Male,12,87.8,6.2,59.0,68.5,55.6,75.5,64.5,Medium
STU06173,Male,11,85.2,8.2,73.2,73.4,65.2,61.1,69.2,High
STU06174,Female,11,64.2,3.1,68.9,74.6,66.2,65.4,69.4,Low
STU06175,Female,11,70.7,2.5,84.7,76.2,69.6,71.3,76.4,Medium
STU06176,Male,10,78.3,4.4,79.0,63.6,46.2,67.3,65.5,Medium
STU06177,Female,10,73.2,1.0,63.7,67.4,66.2,56.2,63.8,Medium
STU06178,Female,11,92.8,7.5,73.2,68.4,48.8,49.0,62.0,High
STU06179,Male,12,87.2,5.7,64.5,77.7,57.0,66.3,67.3,High
STU06180,Female,12,87.1,5.2,74.8,64.4,59.7,67.1,67.1,Medium
STU06181,Male,11,71.7,1.9,63.9,68.6,65.1,63.8,65.5,Medium
STU06182,Male,12,99.2,5.7,65.3,69.7,69.1,71.1,68.5,High
STU06183,Male,11,91.7,7.7,62.0,77.6,60.6,64.0,66.8,High
STU06184,Male,10,64.8,1.4,58.0,73.7,59.4,65.1,64.4,Low
STU06185,Female,9,87.1,6.7,61.3,61.0,69.2,60.2,62.6,High
STU06186,Male,9,68.0,0.5,74.4,69.5,61.6,66.6,68.8,Low
STU06187,Female,10,67.8,0.5,60.9,80.4,54.3,74.8,68.2,Low
STU06188,Male,12,68.6,5.5,76.8,56.5,61.1,71.3,66.5,Medium
STU06189,Male,11,86.7,6.9,64.0,57.4,60.5,70.1,62.5,High
STU06190,Male,11,87.2,6.0,63.2,57.6,87.7,54.5,64.7,High
STU06191,Female,12,57.3,1.3,80.1,69.8,61.1,58.7,68.9,Medium
STU06192,Male,9,74.4,3.5,61.9,60.5,62.0,68.2,62.8,Medium
STU06193,Male,12,55.4,1.3,67.5,46.2,59.3,48.8,55.7,Low
STU06194,Male,9,65.0,2.1,58.0,71.1,74.7,50.8,63.8,Low
STU06195,Female,12,66.0,3.7,76.4,75.7,62.4,73.5,72.8,Medium
STU06196,Male,9,86.9,4.8,58.5,79.8,66.6,63.1,67.4,High
STU06197,Female,10,93.4,7.4,62.1,64.2,70.3,68.1,65.6,High
STU06198,Female,10,66.4,3.2,61.0,59.9,53.7,66.2,60.2,Low
STU06199,Female,11,89.6,6.1,62.8,77.2,57.1,56.7,64.8,High
STU06200,Male,11,91.2,7.3,60.1,63.1,65.0,67.5,63.5,High
STU06201,Female,12,73.1,4.0,55.1,68.9,69.7,45.8,60.3,Medium
STU06202,Male,10,63.9,3.0,68.8,71.4,73.2,72.7,71.2,Medium
STU06203,Female,12,59.1,1.2,72.0,61.0,66.1,48.0,62.7,Low
STU06204,Male,12,79.6,4.7,77.3,78.3,54.6,73.2,72.2,Medium
STU06205,Male,11,86.3,6.0,74.3,58.8,63.2,74.9,67.6,High
STU06206,Female,11,56.7,0.5,66.6,71.3,65.7,72.8,69.1,Low
STU06207,Female,9,72.1,3.9,55.1,44.0,68.3,62.3,55.8,Medium
STU06208,Male,12,81.3,3.9,64.9,72.2,63.8,65.7,67.0,Medium
STU06209,Male,12,71.7,4.2,57.2,83.8,68.8,49.3,65.9,Medium
STU06210,Male,10,78.9,7.9,63.7,73.0,64.2,47.6,63.4,High
STU06211,Male,12,77.8,4.4,58.9,76.4,57.7,57.7,63.7,Medium
STU06212,Female,10,87.7,6.9,56.8,68.5,63.9,65.2,63.4,High
STU06213,Female,10,76.7,4.8,70.3,69.8,48.2,65.2,64.7,Medium
STU06214,Female,11,74.9,4.6,73.9,53.4,60.9,74.3,65.2,Medium
STU06215,Male,12,35.0,2.3,71.9,65.3,72.8,62.8,68.3,Low
STU06216,Female,9,58.6,2.0,64.0,75.7,58.8,57.8,65.2,Low
STU06217,Male,9,92.7,5.7,75.0,63.3,59.8,63.9,66.2,High
STU06218,Female,9,73.1,1.0,68.3,52.0,44.9,71.3,59.3,Medium
STU06219,Female,12,81.7,1.0,71.4,64.4,79.2,63.0,69.2,Medium
STU06220,Male,12,85.6,6.7,74.0,71.4,64.1,65.4,69.5,High
STU06221,Female,10,51.3,1.8,75.5,69.8,53.9,58.3,66.0,Low
STU06222,Male,11,65.8,3.8,59.7,64.9,82.1,69.1,67.6,Medium
STU06223,Male,12,94.5,6.6,74.9,73.3,67.5,66.9,71.3,High
STU06224,Male,9,73.5,3.9,66.8,72.8,78.3,64.1,70.4,Medium
STU06225,Male,9,100.0,5.8,67.7,72.6,72.4,66.1,69.8,High
STU06226,Male,10,73.0,5.1,61.0,55.9,64.1,61.1,60.1,Medium
STU06227,Female,12,90.7,4.8,66.1,62.4,60.5,64.0,63.4,High
STU06228,Male,9,57.5,4.2,72.2,78.2,74.7,63.5,72.8,Low
STU06229,Male,9,72.0,2.1,74.0,64.2,54.3,68.6,66.0,Low
STU06230,Female,10,79.6,1.4,41.3,69.9,49.6,75.5,58.4,Medium
STU06231,Female,9,81.4,4.1,62.4,80.0,59.3,93.9,73.4,Medium
STU06232,Female,9,48.9,2.3,62.6,86.1,68.6,57.7,69.9,Low
STU06233,Female,10,73.7,4.8,67.6,71.6,62.6,74.7,69.2,Medium
STU06234,Female,11,84.9,6.5,62.8,76.8,70.2,68.7,69.7,High
STU06235,Male,11,86.9,3.4,39.6,62.4,85.4,56.6,59.0,Medium
STU06236,Female,9,63.0,1.3,58.6,63.6,56.3,61.2,60.2,Low
STU06237,Female,10,79.7,2.7,64.8,61.5,57.5,64.2,62.2,Medium
STU06238,Female,10,82.0,4.0,77.7,58.4,55.5,70.1,66.0,Medium
STU06239,Male,9,69.5,2.2,83.1,66.7,55.1,71.0,70.2,Low
STU06240,Male,10,60.4,0.8,70.3,78.8,80.3,58.3,72.4,Low
STU06241,Female,11,56.8,2.1,57.0,70.1,51.2,61.6,60.7,Low
STU06242,Female,11,87.2,7.5,72.4,66.4,73.3,73.7,71.0,High
STU06243,Female,11,81.2,6.1,56.1,63.3,71.1,58.4,61.7,Medium
STU06244,Female,9,84.3,1.1,63.1,54.7,55.3,66.6,59.7,Medium
STU06245,Female,10,53.3,1.7,66.8,75.6,58.0,77.2,69.8,Low
STU06246,Female,11,79.8,4.2,69.8,60.0,65.0,53.0,62.5,Medium
STU06247,Female,11,84.4,6.8,73.2,54.9,68.2,54.7,63.0,High
STU06248,Female,9,48.8,1.9,63.4,62.3,63.5,62.0,62.8,Low
STU06249,Male,9,81.2,6.6,70.7,66.8,69.7,56.6,66.5,Medium
STU06250,Male,9,90.9,4.9,74.6,53.8,60.8,49.0,60.5,High
STU06251,Male,11,74.8,3.6,66.2,65.2,68.0,65.5,66.1,Medium
STU06252,Female,10,88.8,6.0,62.2,64.1,74.8,72.5,67.4,High
STU06253,Female,10,84.8,4.3,66.1,70.8,45.4,65.2,63.2,Medium
STU06254,Female,11,87.5,8.6,66.4,84.2,62.4,76.5,73.0,High
STU06255,Male,12,72.6,3.9,56.7,72.3,70.3,52.0,63.2,Medium
STU06256,Female,11,74.0,3.3,70.8,65.4,70.6,78.1,70.6,Medium
STU06257,Male,12,81.9,3.1,61.2,75.6,66.9,74.7,69.4,Medium
STU06258,Female,9,74.7,4.0,70.3,66.0,70.4,58.1,66.6,Medium
STU06259,Male,10,53.2,2.9,65.6,60.7,71.0,65.5,65.2,Low
STU06260,Male,10,87.1,5.0,67.6,67.1,69.2,60.8,66.4,High
STU06261,Male,9,95.3,6.9,71.1,57.1,58.3,68.6,63.8,High
STU06262,Female,10,47.3,1.3,64.9,71.0,63.1,70.9,67.6,Low
STU06263,Male,12,90.6,6.7,60.9,70.5,72.8,57.0,65.4,High
STU06264,Male,11,52.3,1.6,65.1,61.8,65.2,70.4,65.2,Low
STU06265,Female,10,65.9,1.7,76.5,67.0,72.7,57.8,69.1,Low
STU06266,Male,11,73.4,4.8,64.1,74.3,66.2,56.4,66.0,Medium
STU06267,Male,10,57.4,2.5,67.1,73.5,58.2,70.0,67.8,Low
STU06268,Female,11,92.6,4.9,51.3,73.5,62.1,73.6,64.6,High
STU06269,Male,11,80.1,6.4,64.8,67.7,55.4,61.7,63.2,Medium
STU06270,Female,10,70.6,3.5,59.8,75.1,51.5,75.3,65.8,Medium
STU06271,Female,10,63.1,5.6,54.9,60.6,55.6,64.2,58.6,Medium
STU06272,Female,10,65.7,1.9,59.8,66.0,61.1,76.0,65.2,Low
STU06273,Female,11,96.1,7.5,59.6,59.9,61.4,71.7,62.5,High
STU06274,Male,11,77.2,4.3,56.3,56.1,60.2,61.5,58.1,Medium
STU06275,Female,9,73.9,2.8,74.0,58.2,52.7,54.3,61.1,Medium
STU06276,Male,9,76.3,5.3,53.4,58.3,72.0,69.3,61.8,Medium
STU06277,Female,9,88.2,2.7,71.3,72.3,75.0,61.6,70.4,Medium
STU06278,Female,12,95.0,4.8,67.2,70.2,63.7,68.0,67.6,Medium
STU06279,Male,9,48.7,3.7,67.4,58.1,70.2,77.6,67.2,Low
STU06280,Female,10,87.6,4.8,69.2,55.7,56.3,68.7,62.5,High
STU06281,Female,9,43.6,1.1,57.7,61.2,67.0,64.1,61.9,Low
STU06282,Female,10,83.4,4.3,59.3,74.4,69.4,59.0,65.8,Medium
